Name of the Political Party,Prefix,Denominations,Journal Date,¶ÔÓ¦µÄlocal_node_id,Round
ALL INDIA TRINAMOOL CONGRESS,OL,100000.0,2020-01-18,2510,4
ALL INDIA TRINAMOOL CONGRESS,OL,100000.0,2020-01-18,3771,4
ALL INDIA TRINAMOOL CONGRESS,OL,100000.0,2020-01-18,3771,4
ALL INDIA TRINAMOOL CONGRESS,OL,100000.0,2020-01-18,3771,4
ALL INDIA TRINAMOOL CONGRESS,OC,10000000.0,2020-10-19,2630,6
ALL INDIA TRINAMOOL CONGRESS,OC,10000000.0,2020-10-19,2630,6
ALL INDIA TRINAMOOL CONGRESS,OC,10000000.0,2020-10-19,2630,6
ALL INDIA TRINAMOOL CONGRESS,OC,10000000.0,2020-10-19,2630,6
ALL INDIA TRINAMOOL CONGRESS,OC,10000000.0,2020-10-19,2630,6
ALL INDIA TRINAMOOL CONGRESS,OC,10000000.0,2020-10-19,2630,6
ALL INDIA TRINAMOOL CONGRESS,OC,10000000.0,2020-10-19,2630,6
ALL INDIA TRINAMOOL CONGRESS,OC,10000000.0,2020-10-19,2630,6
ALL INDIA TRINAMOOL CONGRESS,OC,10000000.0,2020-10-19,2630,6
ALL INDIA TRINAMOOL CONGRESS,OC,10000000.0,2020-10-19,2630,6
ALL INDIA TRINAMOOL CONGRESS,OC,10000000.0,2020-10-19,2630,6
ALL INDIA TRINAMOOL CONGRESS,OC,10000000.0,2020-10-19,2630,6
ALL INDIA TRINAMOOL CONGRESS,OC,10000000.0,2020-10-19,2630,6
ALL INDIA TRINAMOOL CONGRESS,OC,10000000.0,2020-10-19,2630,6
ALL INDIA TRINAMOOL CONGRESS,OC,10000000.0,2020-10-19,2630,6
ALL INDIA TRINAMOOL CONGRESS,TL,1000000.0,2020-10-22,2150,6
ALL INDIA TRINAMOOL CONGRESS,TL,1000000.0,2020-10-22,2150,6
ALL INDIA TRINAMOOL CONGRESS,TL,1000000.0,2020-10-22,2150,6
ALL INDIA TRINAMOOL CONGRESS,TL,1000000.0,2020-10-22,2150,6
ALL INDIA TRINAMOOL CONGRESS,TL,1000000.0,2020-10-27,1228,6
ALL INDIA TRINAMOOL CONGRESS,TL,1000000.0,2020-10-27,1228,6
ALL INDIA TRINAMOOL CONGRESS,TL,1000000.0,2020-10-27,1228,6
ALL INDIA TRINAMOOL CONGRESS,TL,1000000.0,2020-10-27,1228,6
ALL INDIA TRINAMOOL CONGRESS,TL,1000000.0,2020-10-27,1228,6
ALL INDIA TRINAMOOL CONGRESS,TL,1000000.0,2020-10-27,1228,6
ALL INDIA TRINAMOOL CONGRESS,TL,1000000.0,2020-10-27,1228,6
ALL INDIA TRINAMOOL CONGRESS,TL,1000000.0,2020-10-27,1228,6
ALL INDIA TRINAMOOL CONGRESS,TL,1000000.0,2020-10-27,1228,6
ALL INDIA TRINAMOOL CONGRESS,TL,1000000.0,2020-10-27,1228,6
ALL INDIA TRINAMOOL CONGRESS,OC,10000000.0,2020-10-27,786,6
ALL INDIA TRINAMOOL CONGRESS,OC,10000000.0,2021-01-04,2630,8
ALL INDIA TRINAMOOL CONGRESS,OC,10000000.0,2021-01-04,2630,8
ALL INDIA TRINAMOOL CONGRESS,OC,10000000.0,2021-01-04,2630,8
ALL INDIA TRINAMOOL CONGRESS,OC,10000000.0,2021-01-04,2630,8
ALL INDIA TRINAMOOL CONGRESS,OC,10000000.0,2021-01-04,2630,8
ALL INDIA TRINAMOOL CONGRESS,OC,10000000.0,2021-01-04,2630,8
ALL INDIA TRINAMOOL CONGRESS,OC,10000000.0,2021-01-04,2630,8
ALL INDIA TRINAMOOL CONGRESS,OC,10000000.0,2021-01-04,2630,8
ALL INDIA TRINAMOOL CONGRESS,OC,10000000.0,2021-01-04,2630,8
ALL INDIA TRINAMOOL CONGRESS,OC,10000000.0,2021-01-04,2630,8
ALL INDIA TRINAMOOL CONGRESS,OC,10000000.0,2021-01-04,2630,8
ALL INDIA TRINAMOOL CONGRESS,OC,10000000.0,2021-01-04,2630,8
ALL INDIA TRINAMOOL CONGRESS,OC,10000000.0,2021-01-04,2630,8
ALL INDIA TRINAMOOL CONGRESS,OC,10000000.0,2021-01-04,2630,8
ALL INDIA TRINAMOOL CONGRESS,OC,10000000.0,2021-01-04,2630,8
ALL INDIA TRINAMOOL CONGRESS,OC,10000000.0,2021-01-04,2630,8
ALL INDIA TRINAMOOL CONGRESS,OC,10000000.0,2021-01-04,2630,8
ALL INDIA TRINAMOOL CONGRESS,OC,10000000.0,2021-01-04,2630,8
ALL INDIA TRINAMOOL CONGRESS,OC,10000000.0,2021-01-04,2630,8
ALL INDIA TRINAMOOL CONGRESS,OC,10000000.0,2021-01-04,2630,8
ALL INDIA TRINAMOOL CONGRESS,OC,10000000.0,2021-01-04,1591,8
ALL INDIA TRINAMOOL CONGRESS,OC,10000000.0,2021-01-04,1591,8
ALL INDIA TRINAMOOL CONGRESS,OC,10000000.0,2021-01-04,1591,8
ALL INDIA TRINAMOOL CONGRESS,OC,10000000.0,2021-01-04,1591,8
ALL INDIA TRINAMOOL CONGRESS,OC,10000000.0,2021-01-04,1591,8
ALL INDIA TRINAMOOL CONGRESS,TL,1000000.0,2021-01-07,1385,8
ALL INDIA TRINAMOOL CONGRESS,TL,1000000.0,2021-01-07,1385,8
ALL INDIA TRINAMOOL CONGRESS,TL,1000000.0,2021-01-07,1385,8
ALL INDIA TRINAMOOL CONGRESS,TL,1000000.0,2021-01-07,1385,8
ALL INDIA TRINAMOOL CONGRESS,TL,1000000.0,2021-01-07,1385,8
ALL INDIA TRINAMOOL CONGRESS,TL,1000000.0,2021-01-07,1669,8
ALL INDIA TRINAMOOL CONGRESS,TL,1000000.0,2021-01-07,1669,8
ALL INDIA TRINAMOOL CONGRESS,TL,1000000.0,2021-01-07,1669,8
ALL INDIA TRINAMOOL CONGRESS,TL,1000000.0,2021-01-07,1669,8
ALL INDIA TRINAMOOL CONGRESS,TL,1000000.0,2021-01-07,1669,8
ALL INDIA TRINAMOOL CONGRESS,OC,10000000.0,2021-04-03,3699,9
ALL INDIA TRINAMOOL CONGRESS,OC,10000000.0,2021-04-03,3699,9
ALL INDIA TRINAMOOL CONGRESS,OC,10000000.0,2021-04-03,3699,9
ALL INDIA TRINAMOOL CONGRESS,OC,10000000.0,2021-04-03,3699,9
ALL INDIA TRINAMOOL CONGRESS,OC,10000000.0,2021-04-03,3699,9
ALL INDIA TRINAMOOL CONGRESS,OC,10000000.0,2021-04-03,3699,9
ALL INDIA TRINAMOOL CONGRESS,OC,10000000.0,2021-04-03,3699,9
