Name of the Political Party,Prefix,Denominations,Journal Date,local_node_id,Round
BHARATIYA JANATA PARTY,OL,100000,2019-10-09,920,3
BHARATIYA JANATA PARTY,OL,100000,2019-10-09,920,3
