Name of the Political Party,Prefix,Denominations,Journal Date,local_node_id,Round
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2727,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2727,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2727,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2727,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2727,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2727,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2727,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2727,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2727,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2727,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2727,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2727,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2727,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2727,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2727,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2727,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2727,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2727,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2727,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2727,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2727,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2727,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2727,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2727,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2727,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2727,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2727,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2727,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2727,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2727,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2727,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2727,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2727,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2727,17
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2023-04-11,3001,20
BHARAT RASHTRA SAMITHI,OC,10000000,2023-07-05,3110,21
BHARAT RASHTRA SAMITHI,OC,10000000,2023-07-05,3110,21
BHARAT RASHTRA SAMITHI,OC,10000000,2023-07-05,3110,21
BHARAT RASHTRA SAMITHI,OC,10000000,2023-07-05,3110,21
BHARAT RASHTRA SAMITHI,OC,10000000,2023-07-05,3110,21
BHARAT RASHTRA SAMITHI,OC,10000000,2023-07-05,3110,21
BHARAT RASHTRA SAMITHI,OC,10000000,2023-07-05,3110,21
BHARAT RASHTRA SAMITHI,OC,10000000,2023-07-05,3110,21
BHARAT RASHTRA SAMITHI,OC,10000000,2023-07-05,3110,21
BHARAT RASHTRA SAMITHI,OC,10000000,2023-07-05,3110,21
BHARAT RASHTRA SAMITHI,OC,10000000,2023-07-05,3110,21
BHARAT RASHTRA SAMITHI,OC,10000000,2023-07-05,3110,21
BHARAT RASHTRA SAMITHI,OC,10000000,2023-07-05,3110,21
BHARAT RASHTRA SAMITHI,OC,10000000,2023-07-05,3110,21
BHARAT RASHTRA SAMITHI,OC,10000000,2023-07-05,3110,21
BHARAT RASHTRA SAMITHI,OC,10000000,2023-07-05,3110,21
BHARAT RASHTRA SAMITHI,OC,10000000,2023-07-05,3110,21
BHARAT RASHTRA SAMITHI,OC,10000000,2023-07-05,3110,21
BHARAT RASHTRA SAMITHI,OC,10000000,2023-07-05,3110,21
BHARAT RASHTRA SAMITHI,OC,10000000,2023-07-05,3110,21
BIJU JANATA DAL,OC,10000000,2023-07-11,2727,21
BIJU JANATA DAL,OC,10000000,2023-07-11,2727,21
BIJU JANATA DAL,OC,10000000,2023-07-11,2727,21
BIJU JANATA DAL,OC,10000000,2023-07-11,2727,21
BIJU JANATA DAL,OC,10000000,2023-07-11,2727,21
BIJU JANATA DAL,OC,10000000,2023-07-11,2727,21
BIJU JANATA DAL,OC,10000000,2023-07-11,2727,21
BIJU JANATA DAL,OC,10000000,2023-07-11,2727,21
BIJU JANATA DAL,OC,10000000,2023-07-11,2727,21
BIJU JANATA DAL,OC,10000000,2023-07-11,2727,21
BIJU JANATA DAL,OC,10000000,2023-07-11,2727,21
BIJU JANATA DAL,OC,10000000,2023-07-11,2727,21
BIJU JANATA DAL,OC,10000000,2023-07-11,2727,21
BIJU JANATA DAL,OC,10000000,2023-07-11,2727,21
BIJU JANATA DAL,OC,10000000,2023-07-11,2727,21
BIJU JANATA DAL,OC,10000000,2023-07-11,2727,21
BIJU JANATA DAL,OC,10000000,2023-07-11,2727,21
BIJU JANATA DAL,OC,10000000,2023-07-11,2727,21
BIJU JANATA DAL,OC,10000000,2023-07-11,2727,21
BIJU JANATA DAL,OC,10000000,2023-07-11,2727,21
BIJU JANATA DAL,OC,10000000,2023-07-11,2727,21
BIJU JANATA DAL,OC,10000000,2023-07-11,2727,21
BIJU JANATA DAL,OC,10000000,2023-07-11,2727,21
BIJU JANATA DAL,OC,10000000,2023-07-11,2727,21
BIJU JANATA DAL,OC,10000000,2023-07-11,2727,21
BIJU JANATA DAL,OC,10000000,2023-07-11,2727,21
BIJU JANATA DAL,OC,10000000,2023-07-11,2727,21
BIJU JANATA DAL,OC,10000000,2023-07-11,2727,21
BIJU JANATA DAL,OC,10000000,2023-07-11,2727,21
BIJU JANATA DAL,OC,10000000,2023-07-11,2727,21
BIJU JANATA DAL,OC,10000000,2023-07-11,2727,21
BIJU JANATA DAL,OC,10000000,2023-07-11,2727,21
BIJU JANATA DAL,OC,10000000,2023-07-11,2727,21
BIJU JANATA DAL,OC,10000000,2023-07-11,2727,21
BIJU JANATA DAL,OC,10000000,2023-07-11,2727,21
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-11,3110,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-11,3110,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-11,3110,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-11,3110,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-11,3110,22
BIJU JANATA DAL,OC,10000000,2023-10-13,2727,22
BIJU JANATA DAL,OC,10000000,2023-10-13,2727,22
BIJU JANATA DAL,OC,10000000,2023-10-13,2727,22
BIJU JANATA DAL,OC,10000000,2023-10-13,2727,22
BIJU JANATA DAL,OC,10000000,2023-10-13,2727,22
BIJU JANATA DAL,OC,10000000,2023-10-13,2727,22
BIJU JANATA DAL,OC,10000000,2023-10-13,2727,22
BIJU JANATA DAL,OC,10000000,2023-10-13,2727,22
BIJU JANATA DAL,OC,10000000,2023-10-13,2727,22
BIJU JANATA DAL,OC,10000000,2023-10-13,2727,22
BIJU JANATA DAL,OC,10000000,2023-10-13,2727,22
BIJU JANATA DAL,OC,10000000,2023-10-13,2727,22
BIJU JANATA DAL,OC,10000000,2023-10-13,2727,22
BIJU JANATA DAL,OC,10000000,2023-10-13,2727,22
BIJU JANATA DAL,OC,10000000,2023-10-13,2727,22
BIJU JANATA DAL,OC,10000000,2023-10-13,2727,22
BIJU JANATA DAL,OC,10000000,2023-10-13,2727,22
BIJU JANATA DAL,OC,10000000,2023-10-13,2727,22
BIJU JANATA DAL,OC,10000000,2023-10-13,2727,22
BIJU JANATA DAL,OC,10000000,2023-10-13,2727,22
BIJU JANATA DAL,OC,10000000,2023-10-13,2727,22
BIJU JANATA DAL,OC,10000000,2023-10-13,2727,22
BIJU JANATA DAL,OC,10000000,2023-10-13,2727,22
BIJU JANATA DAL,OC,10000000,2023-10-13,2727,22
BIJU JANATA DAL,OC,10000000,2023-10-13,2727,22
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,2727,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,2727,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,2727,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,2727,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,2727,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,2727,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,2727,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,2727,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,2727,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,2727,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,2727,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,2727,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,2727,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,2727,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,2727,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,2727,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,2727,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,2727,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,2727,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,2727,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,2727,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,2727,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,2727,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,2727,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,2727,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,2727,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,2727,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,2727,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,2727,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,2727,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,2727,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,2727,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,2727,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,2727,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,2727,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,2727,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,2727,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,2727,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,2727,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,2727,23
