Name of the Political Party,Prefix,Denominations,Journal Date,local_node_id,Round
BHARAT RASHTRA SAMITHI,OC,10000000,2022-04-08,2830,13
BHARAT RASHTRA SAMITHI,OC,10000000,2022-04-08,2830,13
BHARAT RASHTRA SAMITHI,OC,10000000,2022-04-08,2830,13
BHARAT RASHTRA SAMITHI,OC,10000000,2022-04-08,2830,13
BHARAT RASHTRA SAMITHI,OC,10000000,2022-04-08,2830,13
BHARAT RASHTRA SAMITHI,OC,10000000,2022-04-08,2830,13
BHARAT RASHTRA SAMITHI,OC,10000000,2022-04-08,2830,13
BHARAT RASHTRA SAMITHI,OC,10000000,2022-04-08,2830,13
BHARAT RASHTRA SAMITHI,OC,10000000,2022-04-08,2830,13
BHARAT RASHTRA SAMITHI,OC,10000000,2022-04-08,2830,13
BHARAT RASHTRA SAMITHI,OC,10000000,2022-04-08,2830,13
BHARAT RASHTRA SAMITHI,OC,10000000,2022-04-08,2830,13
BHARAT RASHTRA SAMITHI,OC,10000000,2022-04-08,2830,13
BHARAT RASHTRA SAMITHI,OC,10000000,2022-04-08,2830,13
BHARAT RASHTRA SAMITHI,OC,10000000,2022-04-08,2830,13
BHARAT RASHTRA SAMITHI,OC,10000000,2022-04-08,2830,13
BHARAT RASHTRA SAMITHI,OC,10000000,2022-04-08,2830,13
BHARAT RASHTRA SAMITHI,OC,10000000,2022-04-08,2830,13
BHARAT RASHTRA SAMITHI,OC,10000000,2022-04-08,2830,13
BHARAT RASHTRA SAMITHI,OC,10000000,2022-04-08,2830,13
BHARAT RASHTRA SAMITHI,OC,10000000,2022-04-08,2830,13
BHARAT RASHTRA SAMITHI,OC,10000000,2022-04-08,2830,13
BHARAT RASHTRA SAMITHI,OC,10000000,2022-04-08,2830,13
BHARAT RASHTRA SAMITHI,OC,10000000,2022-04-08,2830,13
BHARAT RASHTRA SAMITHI,OC,10000000,2022-04-08,2830,13
BHARAT RASHTRA SAMITHI,OC,10000000,2022-04-08,2830,13
BHARAT RASHTRA SAMITHI,OC,10000000,2022-04-08,2830,13
BHARAT RASHTRA SAMITHI,OC,10000000,2022-04-08,2830,13
BHARAT RASHTRA SAMITHI,OC,10000000,2022-04-08,2830,13
BHARAT RASHTRA SAMITHI,OC,10000000,2022-04-08,2830,13
BHARAT RASHTRA SAMITHI,OC,10000000,2022-04-08,2830,13
BHARAT RASHTRA SAMITHI,OC,10000000,2022-04-08,2830,13
BHARAT RASHTRA SAMITHI,OC,10000000,2022-04-08,2830,13
BHARAT RASHTRA SAMITHI,OC,10000000,2022-04-08,2830,13
BHARAT RASHTRA SAMITHI,OC,10000000,2022-04-08,2830,13
BHARAT RASHTRA SAMITHI,OC,10000000,2022-04-08,2830,13
BHARAT RASHTRA SAMITHI,OC,10000000,2022-04-08,2830,13
BHARAT RASHTRA SAMITHI,OC,10000000,2022-04-08,2830,13
BHARAT RASHTRA SAMITHI,OC,10000000,2022-04-08,2830,13
BHARAT RASHTRA SAMITHI,OC,10000000,2022-04-08,2830,13
BHARAT RASHTRA SAMITHI,OC,10000000,2022-04-08,2830,13
BHARAT RASHTRA SAMITHI,OC,10000000,2022-04-08,2830,13
BHARAT RASHTRA SAMITHI,OC,10000000,2022-04-08,2830,13
BHARAT RASHTRA SAMITHI,TL,1000000,2022-10-10,3371,15
BHARAT RASHTRA SAMITHI,TL,1000000,2022-10-10,3371,15
BHARAT RASHTRA SAMITHI,TL,1000000,2022-10-10,3371,15
BHARAT RASHTRA SAMITHI,TL,1000000,2022-10-10,3371,15
BHARAT RASHTRA SAMITHI,TL,1000000,2022-10-10,3371,15
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TL,1000000,2022-11-15,1684,16
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2023-04-11,3001,20
BHARATIYA JANATA PARTY,OL,100000,2023-04-10,2900,20
BHARATIYA JANATA PARTY,TT,10000,2023-04-10,2900,20
BHARATIYA JANATA PARTY,TT,10000,2023-04-10,2900,20
BHARATIYA JANATA PARTY,TT,10000,2023-04-10,2900,20
BHARATIYA JANATA PARTY,TT,10000,2023-04-10,2900,20
BHARATIYA JANATA PARTY,TT,10000,2023-04-10,2900,20
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-07-11,3154,21
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-07-11,3154,21
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-07-11,3154,21
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-12,2830,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-12,2830,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-12,2830,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-12,2830,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-12,2830,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-12,3019,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-12,3019,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TL,1000000,2023-10-05,2662,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2023-10-05,2662,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2023-10-05,2662,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2023-10-05,2662,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2023-10-05,2662,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2023-10-05,2662,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-12,2830,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-12,2830,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-12,2830,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-12,2830,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-12,2830,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-12,2830,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-12,2830,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-12,2830,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-12,2830,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-12,2830,22
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,3285,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,3285,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,3285,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,3285,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,3285,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,3285,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,3285,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,3285,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,3285,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,3285,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,3285,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,3285,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,3285,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,3285,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,3285,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,3285,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,3285,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,3285,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,3285,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,3285,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,3285,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,3285,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,3285,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,3285,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,3285,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,3285,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,3285,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,3285,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,3285,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,3285,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,3285,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,3285,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,3285,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,3285,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,3285,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,3285,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,3285,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,3285,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,3285,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,3285,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,3285,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,3285,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,3285,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,3285,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,3285,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,3285,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,3285,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,3285,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,3285,23
BHARATIYA JANATA PARTY,OC,10000000,2023-11-20,3285,23
