Name of the Political Party,Prefix,Denominations,Journal Date,local_node_id,Round
BHARAT RASHTRA SAMITHI,OC,10000000,2022-04-08,2940,13
BHARAT RASHTRA SAMITHI,OC,10000000,2022-04-08,2940,13
