Name of the Political Party,Prefix,Denominations,Journal Date,local_node_id,Round
BHARATIYA JANATA PARTY,OC,10000000,2023-07-12,3327,21
BHARATIYA JANATA PARTY,OC,10000000,2023-07-12,3327,21
BHARATIYA JANATA PARTY,OC,10000000,2023-07-12,3327,21
BHARATIYA JANATA PARTY,OC,10000000,2023-07-12,3327,21
BHARATIYA JANATA PARTY,TL,1000000,2023-07-12,3327,21
BHARATIYA JANATA PARTY,TL,1000000,2023-07-12,3327,21
BHARATIYA JANATA PARTY,TL,1000000,2023-07-12,3327,21
BHARATIYA JANATA PARTY,TL,1000000,2023-07-12,3327,21
BHARATIYA JANATA PARTY,TL,1000000,2023-07-12,3327,21
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3110,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-11,3110,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-11,3110,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-11,3110,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-11,3110,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-11,3110,22
BHARATIYA JANATA PARTY,OC,10000000,2023-10-11,3421,22
BHARATIYA JANATA PARTY,TL,1000000,2023-10-11,3421,22
BHARATIYA JANATA PARTY,TL,1000000,2023-10-11,3421,22
BHARATIYA JANATA PARTY,TL,1000000,2023-10-11,3421,22
BHARATIYA JANATA PARTY,TL,1000000,2023-10-11,3421,22
BHARATIYA JANATA PARTY,TL,1000000,2023-10-11,3421,22
