Name of the Political Party,Prefix,Denominations,Journal Date,local_node_id,Round
BHARAT RASHTRA SAMITHI,OC,10000000,2022-07-05,2778,14
BHARAT RASHTRA SAMITHI,OC,10000000,2022-07-05,2778,14
BHARAT RASHTRA SAMITHI,OC,10000000,2022-07-05,2778,14
BHARAT RASHTRA SAMITHI,OC,10000000,2022-07-05,2778,14
BHARAT RASHTRA SAMITHI,OC,10000000,2022-07-05,2778,14
BHARAT RASHTRA SAMITHI,OC,10000000,2022-07-05,2778,14
BHARAT RASHTRA SAMITHI,OC,10000000,2022-07-05,2778,14
BHARAT RASHTRA SAMITHI,OC,10000000,2022-07-05,2778,14
BHARAT RASHTRA SAMITHI,OC,10000000,2022-07-05,2778,14
BHARAT RASHTRA SAMITHI,OC,10000000,2022-07-05,2778,14
BHARAT RASHTRA SAMITHI,OC,10000000,2022-07-05,2778,14
BHARAT RASHTRA SAMITHI,OC,10000000,2022-07-05,2778,14
BHARAT RASHTRA SAMITHI,OC,10000000,2022-07-05,2778,14
BHARAT RASHTRA SAMITHI,OC,10000000,2022-07-05,2778,14
BHARAT RASHTRA SAMITHI,OC,10000000,2022-07-05,2778,14
BHARAT RASHTRA SAMITHI,OC,10000000,2022-07-05,2778,14
BHARAT RASHTRA SAMITHI,OC,10000000,2022-07-05,2778,14
BHARAT RASHTRA SAMITHI,OC,10000000,2022-07-05,2778,14
BHARAT RASHTRA SAMITHI,OC,10000000,2022-07-05,2778,14
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,2022-07-08,2778,14
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,2022-07-08,2778,14
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,2022-07-08,2778,14
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,2022-07-08,2778,14
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,2022-07-08,2778,14
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,2022-07-08,2778,14
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,2022-07-08,2778,14
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,2022-07-08,2778,14
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,2022-07-08,2778,14
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,2022-07-08,2778,14
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,2022-07-08,2778,14
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,2022-07-08,2778,14
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,2022-07-08,2778,14
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,2022-07-08,2778,14
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,2022-07-08,2778,14
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,2022-07-08,2778,14
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,2022-07-08,2778,14
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,2022-07-08,2778,14
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,2022-07-08,2778,14
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,2022-07-08,2778,14
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,2022-07-08,2778,14
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,2022-07-08,2778,14
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,2022-07-08,2778,14
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,2022-07-08,2778,14
DRAVIDA MUNNETRA KAZHAGAM (DMK),OC,10000000,2022-07-08,2778,14
BHARAT RASHTRA SAMITHI,OC,10000000,2022-07-08,2796,14
BHARAT RASHTRA SAMITHI,OC,10000000,2022-07-08,2796,14
BHARAT RASHTRA SAMITHI,OC,10000000,2022-07-08,2796,14
BHARAT RASHTRA SAMITHI,OC,10000000,2022-07-08,2796,14
BHARAT RASHTRA SAMITHI,OC,10000000,2022-07-08,2796,14
BHARAT RASHTRA SAMITHI,OC,10000000,2022-07-08,2796,14
BHARAT RASHTRA SAMITHI,OC,10000000,2022-07-08,2796,14
BHARAT RASHTRA SAMITHI,OC,10000000,2022-07-08,2796,14
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-11-14,2742,16
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-11-14,2742,16
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TL,1000000,2022-11-15,1684,16
BHARAT RASHTRA SAMITHI,TL,1000000,2023-07-11,2869,21
BHARAT RASHTRA SAMITHI,TL,1000000,2023-07-11,2869,21
BHARAT RASHTRA SAMITHI,OL,100000,2023-10-05,3199,22
BHARAT RASHTRA SAMITHI,OL,100000,2023-10-05,3199,22
BHARAT RASHTRA SAMITHI,OL,100000,2023-10-05,3199,22
BHARAT RASHTRA SAMITHI,OL,100000,2023-10-05,3199,22
BHARAT RASHTRA SAMITHI,OL,100000,2023-10-05,3199,22
