Name of the Political Party,Prefix,Denominations,Journal Date,local_node_id,Round
BHARATIYA JANATA PARTY,OC,10000000,2022-10-10,1682,15
BHARATIYA JANATA PARTY,OC,10000000,2022-10-10,1682,15
BHARATIYA JANATA PARTY,OC,10000000,2022-10-10,1682,15
BHARATIYA JANATA PARTY,OC,10000000,2022-10-10,1682,15
BHARATIYA JANATA PARTY,OC,10000000,2022-10-10,1682,15
BHARATIYA JANATA PARTY,OC,10000000,2022-10-10,1682,15
BHARATIYA JANATA PARTY,OC,10000000,2022-10-10,1682,15
BHARATIYA JANATA PARTY,OC,10000000,2022-10-10,1682,15
BHARATIYA JANATA PARTY,OC,10000000,2022-10-10,1682,15
BHARATIYA JANATA PARTY,OC,10000000,2022-10-10,1682,15
BHARATIYA JANATA PARTY,OC,10000000,2022-10-10,1682,15
BHARATIYA JANATA PARTY,OC,10000000,2022-10-10,1682,15
BHARATIYA JANATA PARTY,OC,10000000,2022-10-10,1682,15
BHARATIYA JANATA PARTY,OC,10000000,2022-10-10,1682,15
BHARATIYA JANATA PARTY,OC,10000000,2022-10-10,1682,15
BHARATIYA JANATA PARTY,OC,10000000,2022-10-10,1682,15
BHARATIYA JANATA PARTY,OC,10000000,2022-10-10,1682,15
BHARATIYA JANATA PARTY,OC,10000000,2022-10-10,1682,15
BHARATIYA JANATA PARTY,OC,10000000,2022-10-10,1682,15
BHARATIYA JANATA PARTY,OC,10000000,2022-10-10,1682,15
BHARATIYA JANATA PARTY,OC,10000000,2022-10-10,1682,15
BHARATIYA JANATA PARTY,OC,10000000,2022-10-10,1682,15
BHARATIYA JANATA PARTY,OC,10000000,2022-10-10,1682,15
BHARATIYA JANATA PARTY,OC,10000000,2022-10-10,1682,15
BHARATIYA JANATA PARTY,OC,10000000,2022-10-10,1682,15
BHARATIYA JANATA PARTY,OC,10000000,2022-10-10,1682,15
BHARATIYA JANATA PARTY,OC,10000000,2022-10-10,1682,15
BHARATIYA JANATA PARTY,OC,10000000,2022-10-10,1682,15
BHARATIYA JANATA PARTY,OC,10000000,2022-10-10,1682,15
BHARATIYA JANATA PARTY,OC,10000000,2022-10-10,1682,15
BHARATIYA JANATA PARTY,OC,10000000,2022-10-10,1682,15
BHARATIYA JANATA PARTY,OC,10000000,2022-10-10,1682,15
BHARATIYA JANATA PARTY,TL,1000000,2022-11-15,1550,16
BHARATIYA JANATA PARTY,OL,100000,2022-11-15,1550,16
BHARATIYA JANATA PARTY,OL,100000,2022-11-15,1550,16
BHARATIYA JANATA PARTY,OL,100000,2022-11-15,1550,16
BHARATIYA JANATA PARTY,OL,100000,2022-11-15,1550,16
BHARATIYA JANATA PARTY,OL,100000,2022-11-15,1550,16
BHARATIYA JANATA PARTY,OL,100000,2022-11-15,1550,16
BHARATIYA JANATA PARTY,OL,100000,2022-11-15,1550,16
BHARATIYA JANATA PARTY,OL,100000,2022-11-15,1550,16
BHARATIYA JANATA PARTY,OL,100000,2022-11-15,1550,16
BHARATIYA JANATA PARTY,TT,10000,2022-11-15,1550,16
BHARATIYA JANATA PARTY,OT,1000,2022-11-15,1550,16
BHARATIYA JANATA PARTY,OT,1000,2022-11-15,1550,16
BHARATIYA JANATA PARTY,OT,1000,2022-11-15,1550,16
BHARATIYA JANATA PARTY,OT,1000,2022-11-15,1550,16
BHARATIYA JANATA PARTY,OT,1000,2022-11-15,1550,16
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,1591,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,1591,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,1591,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,1591,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,1591,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,1350,18
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-01-21,1350,18
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-01-21,1350,18
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-01-21,1350,18
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-01-21,1350,18
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-01-21,1350,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-04-11,1350,20
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-04-05,1277,20
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-04-05,1277,20
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-04-05,1277,20
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-04-11,1350,20
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-04-11,1350,20
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-04-11,1350,20
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-04-11,1350,20
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-04-11,1350,20
BHARATIYA JANATA PARTY,OC,10000000,2023-04-07,1036,20
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-04-05,1277,20
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-04-05,1277,20
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-04-05,1277,20
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-04-05,1277,20
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-04-05,1277,20
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-04-05,1277,20
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-04-05,1277,20
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-04-05,1277,20
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-04-05,1277,20
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-04-05,1277,20
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-04-05,1277,20
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-04-05,1277,20
ALL INDIA TRINAMOOL CONGRESS,OL,100000,2023-04-12,1583,20
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-07-10,1350,21
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-07-10,1350,21
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-07-10,1350,21
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-07-10,1350,21
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-07-10,1350,21
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-07-10,1350,21
BHARAT RASHTRA SAMITHI,OC,10000000,2023-07-10,1841,21
BHARAT RASHTRA SAMITHI,OC,10000000,2023-07-10,1841,21
BHARAT RASHTRA SAMITHI,OC,10000000,2023-07-10,1841,21
BHARAT RASHTRA SAMITHI,OC,10000000,2023-07-10,1841,21
BHARAT RASHTRA SAMITHI,OC,10000000,2023-07-10,1841,21
BHARAT RASHTRA SAMITHI,OC,10000000,2023-07-10,1841,21
BHARAT RASHTRA SAMITHI,OC,10000000,2023-07-10,1841,21
BHARAT RASHTRA SAMITHI,OC,10000000,2023-07-10,1841,21
BHARAT RASHTRA SAMITHI,OC,10000000,2023-07-10,1841,21
BHARAT RASHTRA SAMITHI,OC,10000000,2023-07-10,1841,21
BHARAT RASHTRA SAMITHI,OC,10000000,2023-07-10,1841,21
BHARAT RASHTRA SAMITHI,OC,10000000,2023-07-10,1841,21
BHARAT RASHTRA SAMITHI,OC,10000000,2023-07-10,1841,21
BHARAT RASHTRA SAMITHI,OC,10000000,2023-07-10,1841,21
BHARAT RASHTRA SAMITHI,OC,10000000,2023-07-10,1841,21
BHARAT RASHTRA SAMITHI,OC,10000000,2023-07-10,1841,21
BHARAT RASHTRA SAMITHI,OC,10000000,2023-07-10,1841,21
BHARAT RASHTRA SAMITHI,OC,10000000,2023-07-10,1841,21
BHARAT RASHTRA SAMITHI,OC,10000000,2023-07-10,1841,21
BHARAT RASHTRA SAMITHI,OC,10000000,2023-07-10,1841,21
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-04,1682,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-04,1682,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-04,1682,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-04,1682,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2023-10-04,1682,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2023-10-13,1413,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2023-10-13,1413,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2023-10-13,1413,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2023-10-13,1129,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2023-10-13,1129,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2023-10-13,1129,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2023-10-13,1129,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2023-10-13,1129,22
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2023-10-13,1129,22
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-10-06,1277,22
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-10-06,1277,22
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-10-06,1277,22
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-10-06,1277,22
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-10-06,1277,22
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-10-06,1277,22
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-10-06,1277,22
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-10-06,1277,22
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-10-06,1277,22
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-10-06,1277,22
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-10-06,1277,22
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-10-06,1277,22
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-10-06,1277,22
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-10-06,1277,22
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-10-06,1277,22
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2024-01-10,1576,25
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2024-01-09,1277,25
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2024-01-09,1277,25
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2024-01-09,1277,25
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2024-01-09,1277,25
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2024-01-09,1277,25
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2024-01-09,1277,25
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2024-01-09,1277,25
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2024-01-09,1277,25
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2024-01-09,1277,25
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2024-01-09,1277,25
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2024-01-09,1277,25
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2024-01-09,1277,25
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2024-01-09,1277,25
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2024-01-09,1277,25
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2024-01-09,1277,25
