Name of the Political Party,Prefix,Denominations,Journal Date,对应的local_node_id,Round
GOA FORWARD PARTY,OL,100000,2022-01-06,2602,12
GOA FORWARD PARTY,OL,100000,2022-01-06,2602,12
GOA FORWARD PARTY,OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2022-01-07,2504,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2022-01-07,2504,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2022-01-07,2504,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TL,1000000,2022-01-07,2504,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TL,1000000,2022-01-07,2504,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-07,2504,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-07,2504,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-07,2504,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-07,2504,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-07,2504,12
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-01-05,2630,12
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-01-05,2630,12
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-01-05,2630,12
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-01-05,2630,12
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-01-05,2630,12
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-01-05,2630,12
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-01-05,2630,12
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-01-05,2630,12
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-01-05,2630,12
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-01-05,2630,12
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-01-05,2630,12
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-01-05,2630,12
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-01-05,2630,12
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-01-05,2630,12
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-01-05,2630,12
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-01-05,2630,12
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-01-05,2630,12
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-01-05,2630,12
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-01-05,2630,12
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-01-05,2630,12
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-01-05,2630,12
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-01-05,2630,12
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-01-05,2630,12
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-01-05,2630,12
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-01-05,2630,12
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-01-05,2630,12
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-01-05,2630,12
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-01-05,2630,12
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-01-05,2630,12
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-01-05,2630,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TL,1000000,2022-01-07,2410,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TL,1000000,2022-01-07,2410,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TL,1000000,2022-01-10,2300,12
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-01-05,2630,12
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-01-05,2630,12
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-01-05,2630,12
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-01-05,2630,12
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-01-05,2630,12
BHARATIYA JANATA PARTY,OC,10000000,2022-01-10,2356,12
BHARATIYA JANATA PARTY,OC,10000000,2022-01-10,2356,12
BHARATIYA JANATA PARTY,OC,10000000,2022-01-10,2356,12
BHARATIYA JANATA PARTY,OC,10000000,2022-01-10,2356,12
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,OL,100000,2022-01-06,2602,12
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,OL,100000,2022-01-06,2602,12
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,OL,100000,2022-01-06,2602,12
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,OL,100000,2022-01-06,2602,12
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,OL,100000,2022-01-06,2602,12
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,OL,100000,2022-01-06,2602,12
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,OL,100000,2022-01-06,2602,12
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,OL,100000,2022-01-06,2602,12
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,OL,100000,2022-01-06,2602,12
NATIONALIST CONGRESS PARTY MAHARASHTRA PRADESH,OL,100000,2022-01-06,2602,12
BHARATIYA JANATA PARTY,TL,1000000,2022-01-06,2602,12
BHARATIYA JANATA PARTY,TL,1000000,2022-01-06,2602,12
BHARATIYA JANATA PARTY,TL,1000000,2022-01-06,2602,12
BHARATIYA JANATA PARTY,TL,1000000,2022-01-06,2602,12
BHARATIYA JANATA PARTY,TL,1000000,2022-01-06,2602,12
BHARATIYA JANATA PARTY,TL,1000000,2022-01-06,2602,12
BHARATIYA JANATA PARTY,TL,1000000,2022-01-06,2602,12
BHARATIYA JANATA PARTY,TL,1000000,2022-01-06,2602,12
BHARATIYA JANATA PARTY,TL,1000000,2022-01-06,2602,12
BHARATIYA JANATA PARTY,TL,1000000,2022-01-06,2602,12
BHARATIYA JANATA PARTY,TL,1000000,2022-01-06,2602,12
BHARATIYA JANATA PARTY,TL,1000000,2022-01-06,2602,12
BHARATIYA JANATA PARTY,TL,1000000,2022-01-06,2602,12
BHARATIYA JANATA PARTY,TL,1000000,2022-01-06,2602,12
BHARATIYA JANATA PARTY,TL,1000000,2022-01-06,2602,12
BHARATIYA JANATA PARTY,TL,1000000,2022-01-06,2602,12
BHARATIYA JANATA PARTY,TL,1000000,2022-01-06,2602,12
BHARATIYA JANATA PARTY,TL,1000000,2022-01-06,2602,12
BHARATIYA JANATA PARTY,TL,1000000,2022-01-06,2602,12
BHARATIYA JANATA PARTY,TL,1000000,2022-01-06,2602,12
AAM AADMI PARTY,TL,1000000,2022-01-10,2602,12
AAM AADMI PARTY,OL,100000,2022-01-06,2602,12
AAM AADMI PARTY,OL,100000,2022-01-06,2602,12
AAM AADMI PARTY,OL,100000,2022-01-06,2602,12
AAM AADMI PARTY,OL,100000,2022-01-06,2602,12
AAM AADMI PARTY,OL,100000,2022-01-06,2602,12
AAM AADMI PARTY,OL,100000,2022-01-10,2602,12
AAM AADMI PARTY,OL,100000,2022-01-10,2602,12
AAM AADMI PARTY,OL,100000,2022-01-10,2602,12
AAM AADMI PARTY,OL,100000,2022-01-10,2602,12
AAM AADMI PARTY,OL,100000,2022-01-10,2602,12
MAHARASHTRAWADI GOMNTAK PARTY,TL,1000000,2022-01-10,2602,12
MAHARASHTRAWADI GOMNTAK PARTY,OL,100000,2022-01-06,2602,12
MAHARASHTRAWADI GOMNTAK PARTY,OL,100000,2022-01-06,2602,12
MAHARASHTRAWADI GOMNTAK PARTY,OL,100000,2022-01-06,2602,12
MAHARASHTRAWADI GOMNTAK PARTY,OL,100000,2022-01-06,2602,12
MAHARASHTRAWADI GOMNTAK PARTY,OL,100000,2022-01-06,2602,12
MAHARASHTRAWADI GOMNTAK PARTY,OL,100000,2022-01-06,2602,12
MAHARASHTRAWADI GOMNTAK PARTY,OL,100000,2022-01-06,2602,12
MAHARASHTRAWADI GOMNTAK PARTY,OL,100000,2022-01-06,2602,12
MAHARASHTRAWADI GOMNTAK PARTY,OL,100000,2022-01-06,2602,12
MAHARASHTRAWADI GOMNTAK PARTY,OL,100000,2022-01-06,2602,12
MAHARASHTRAWADI GOMNTAK PARTY,OL,100000,2022-01-06,2602,12
MAHARASHTRAWADI GOMNTAK PARTY,OL,100000,2022-01-06,2602,12
MAHARASHTRAWADI GOMNTAK PARTY,OL,100000,2022-01-06,2602,12
MAHARASHTRAWADI GOMNTAK PARTY,OL,100000,2022-01-06,2602,12
MAHARASHTRAWADI GOMNTAK PARTY,OL,100000,2022-01-06,2602,12
MAHARASHTRAWADI GOMNTAK PARTY,OL,100000,2022-01-06,2602,12
MAHARASHTRAWADI GOMNTAK PARTY,OL,100000,2022-01-06,2602,12
MAHARASHTRAWADI GOMNTAK PARTY,OL,100000,2022-01-06,2602,12
MAHARASHTRAWADI GOMNTAK PARTY,OL,100000,2022-01-06,2602,12
MAHARASHTRAWADI GOMNTAK PARTY,OL,100000,2022-01-06,2602,12
MAHARASHTRAWADI GOMNTAK PARTY,OL,100000,2022-01-06,2602,12
MAHARASHTRAWADI GOMNTAK PARTY,OL,100000,2022-01-06,2602,12
MAHARASHTRAWADI GOMNTAK PARTY,OL,100000,2022-01-06,2602,12
MAHARASHTRAWADI GOMNTAK PARTY,OL,100000,2022-01-06,2602,12
MAHARASHTRAWADI GOMNTAK PARTY,OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2022-01-06,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TL,1000000,2022-01-10,2602,12
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TL,1000000,2022-01-10,2602,12
AAM AADMI PARTY,OL,100000,2022-01-10,2602,12
AAM AADMI PARTY,OL,100000,2022-01-10,2602,12
AAM AADMI PARTY,OL,100000,2022-01-10,2602,12
AAM AADMI PARTY,OL,100000,2022-01-10,2602,12
AAM AADMI PARTY,OL,100000,2022-01-10,2602,12
AAM AADMI PARTY,OL,100000,2022-01-10,2602,12
AAM AADMI PARTY,OL,100000,2022-01-10,2602,12
AAM AADMI PARTY,OL,100000,2022-01-10,2602,12
AAM AADMI PARTY,OL,100000,2022-01-10,2602,12
AAM AADMI PARTY,OL,100000,2022-01-10,2602,12
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2022-01-10,2602,12
ALL INDIA TRINAMOOL CONGRESS,OL,100000,2022-01-10,2602,12
ALL INDIA TRINAMOOL CONGRESS,OL,100000,2022-01-10,2602,12
ALL INDIA TRINAMOOL CONGRESS,OL,100000,2022-01-10,2602,12
ALL INDIA TRINAMOOL CONGRESS,OL,100000,2022-01-10,2602,12
ALL INDIA TRINAMOOL CONGRESS,OL,100000,2022-01-10,2602,12
BHARATIYA JANATA PARTY,TL,1000000,2022-01-10,2602,12
BHARATIYA JANATA PARTY,TL,1000000,2022-01-10,2602,12
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-04-05,2630,13
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-04-05,2630,13
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-04-05,2630,13
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-04-05,2630,13
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-04-05,2630,13
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-04-05,2630,13
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-04-05,2630,13
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-04-05,2630,13
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-04-05,2630,13
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-04-05,2630,13
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-04-05,2630,13
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-04-05,2630,13
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-04-05,2630,13
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-04-05,2630,13
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-04-05,2630,13
BHARAT RASHTRA SAMITHI,OC,10000000,2022-04-08,2552,13
BHARAT RASHTRA SAMITHI,OC,10000000,2022-04-08,2552,13
BHARAT RASHTRA SAMITHI,OC,10000000,2022-04-08,2492,13
BHARAT RASHTRA SAMITHI,OC,10000000,2022-04-08,2590,13
BHARAT RASHTRA SAMITHI,OC,10000000,2022-04-08,2590,13
BHARATIYA JANATA PARTY,OC,10000000,2022-04-05,2630,13
BHARATIYA JANATA PARTY,OC,10000000,2022-04-05,2630,13
BHARATIYA JANATA PARTY,OC,10000000,2022-04-05,2630,13
BHARATIYA JANATA PARTY,OC,10000000,2022-04-05,2630,13
BHARATIYA JANATA PARTY,OC,10000000,2022-04-05,2630,13
BHARATIYA JANATA PARTY,OC,10000000,2022-04-05,2630,13
BHARATIYA JANATA PARTY,OC,10000000,2022-04-05,2630,13
BHARATIYA JANATA PARTY,OC,10000000,2022-04-05,2630,13
BHARATIYA JANATA PARTY,OC,10000000,2022-04-05,2630,13
BHARATIYA JANATA PARTY,OC,10000000,2022-04-05,2630,13
BHARATIYA JANATA PARTY,OC,10000000,2022-04-07,2601,13
BHARATIYA JANATA PARTY,OC,10000000,2022-04-07,2601,13
BHARATIYA JANATA PARTY,OC,10000000,2022-04-07,2601,13
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TL,1000000,2022-04-07,2556,13
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TL,1000000,2022-04-07,2556,13
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TL,1000000,2022-04-07,2556,13
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TL,1000000,2022-04-07,2556,13
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TL,1000000,2022-04-07,2556,13
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-07-05,2630,14
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-07-05,2630,14
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-07-05,2630,14
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-07-05,2630,14
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-07-05,2630,14
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-07-05,2630,14
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-07-05,2630,14
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-07-05,2630,14
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-07-05,2630,14
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-07-05,2630,14
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-07-05,2630,14
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-07-05,2630,14
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-07-05,2630,14
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-07-05,2630,14
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-07-05,2630,14
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-07-05,2630,14
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-07-05,2630,14
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-07-05,2630,14
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-07-05,2630,14
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-07-05,2630,14
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-07-05,2630,14
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-07-05,2630,14
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-07-05,2630,14
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-07-05,2630,14
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-07-05,2630,14
AAM AADMI PARTY,OL,100000,2022-10-04,2073,15
AAM AADMI PARTY,OL,100000,2022-10-04,2073,15
AAM AADMI PARTY,OL,100000,2022-10-04,2073,15
AAM AADMI PARTY,OL,100000,2022-10-04,2073,15
AAM AADMI PARTY,OL,100000,2022-10-04,2073,15
AAM AADMI PARTY,OL,100000,2022-10-04,2073,15
AAM AADMI PARTY,OL,100000,2022-10-04,2073,15
AAM AADMI PARTY,OL,100000,2022-10-04,2073,15
AAM AADMI PARTY,OL,100000,2022-10-04,2073,15
AAM AADMI PARTY,OL,100000,2022-10-04,2073,15
BHARATIYA JANATA PARTY,TL,1000000,2022-10-10,2526,15
BHARATIYA JANATA PARTY,TL,1000000,2022-10-10,2526,15
BHARATIYA JANATA PARTY,TL,1000000,2022-10-10,2526,15
BHARATIYA JANATA PARTY,TL,1000000,2022-10-10,2526,15
BHARATIYA JANATA PARTY,TL,1000000,2022-10-10,2526,15
BHARATIYA JANATA PARTY,OC,10000000,2022-11-11,2601,16
BHARATIYA JANATA PARTY,OC,10000000,2022-11-11,2601,16
BHARATIYA JANATA PARTY,OC,10000000,2022-11-11,2601,16
BHARATIYA JANATA PARTY,OC,10000000,2022-11-11,2601,16
BHARATIYA JANATA PARTY,OC,10000000,2022-11-11,2601,16
BHARATIYA JANATA PARTY,OC,10000000,2022-11-14,2601,16
BHARATIYA JANATA PARTY,OC,10000000,2022-11-14,2601,16
BHARATIYA JANATA PARTY,OC,10000000,2022-11-14,2601,16
BHARATIYA JANATA PARTY,OC,10000000,2022-11-14,2601,16
BHARATIYA JANATA PARTY,OC,10000000,2022-11-14,2601,16
BHARATIYA JANATA PARTY,TL,1000000,2022-11-15,2095,16
BHARATIYA JANATA PARTY,TL,1000000,2022-11-15,2095,16
BHARATIYA JANATA PARTY,OL,100000,2022-11-15,2095,16
BHARATIYA JANATA PARTY,OL,100000,2022-11-15,2095,16
BHARATIYA JANATA PARTY,OL,100000,2022-11-15,2095,16
BHARATIYA JANATA PARTY,OL,100000,2022-11-15,2095,16
BHARATIYA JANATA PARTY,TT,10000,2022-11-15,2095,16
BHARATIYA JANATA PARTY,TT,10000,2022-11-15,2095,16
BHARATIYA JANATA PARTY,TT,10000,2022-11-15,2095,16
BHARATIYA JANATA PARTY,TT,10000,2022-11-15,2095,16
BHARATIYA JANATA PARTY,TT,10000,2022-11-15,2095,16
BHARATIYA JANATA PARTY,TT,10000,2022-11-15,2095,16
BHARATIYA JANATA PARTY,TT,10000,2022-11-15,2095,16
BHARATIYA JANATA PARTY,TT,10000,2022-11-15,2095,16
BHARATIYA JANATA PARTY,OT,1000,2022-11-15,2095,16
BHARATIYA JANATA PARTY,OT,1000,2022-11-15,2095,16
BHARATIYA JANATA PARTY,OT,1000,2022-11-15,2095,16
BHARATIYA JANATA PARTY,OT,1000,2022-11-15,2095,16
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2022-11-14,2526,16
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2022-11-15,2526,16
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,2630,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,2630,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,2630,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,2630,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,2630,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,2630,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,2630,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,2630,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,2630,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,2630,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,2630,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,2630,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,2630,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,2630,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,2630,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,2630,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,2630,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,2630,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,2630,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,2630,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,2630,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,2630,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,2630,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,2630,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,2630,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-21,2630,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-21,2630,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-21,2630,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-21,2630,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-21,2630,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-21,2630,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-21,2630,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-21,2630,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-21,2630,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-21,2630,18
